2000-06-13, 251.50,  251.70,    128421.0,  -248.0,       0,   -125.0,    132.0,   112.,    119
2000-06-14, 251.50,  251.69,    128297.0,  -124.0,       0,    -63.0,    111.0,   110.,    158
2000-06-15, 251.50,  251.71,    128545.0,   248.0,   125.0,        0,    111.0,    85.,    321
2000-06-16, 251.50,  251.67,    128049.0,  -496.0,       0,   -250.0,    111.0,   114.,    -25
2000-06-17, 251.50,  251.72,    128669.0,   620.0,   313.0,        0,    111.0,   118.,    542
2000-06-18, 251.50,  251.69,    128297.0,  -372.0,       0,   -188.0,    111.0,    90.,     13
2000-06-19, 251.50,  251.77,    129290.0,   993.0,   501.0,        0,    111.0,    94.,    706
2000-06-20, 251.50,  252.10,    133458.0,  4168.0,  2101.0,        0,    111.0,   105.,   2317
2000-06-21, 251.50,  252.10,    133458.0,     0.0,     0.0,        0,    111.0,   105.,    216
2000-06-22, 251.50,  252.12,    133721.0,   263.0,   133.0,        0,    111.0,    97.,    341
2000-06-23, 251.50,  252.12,    133721.0,     0.0,     0.0,        0,    111.0,   107.,    218
2000-06-24, 251.50,  252.07,    133064.0,  -657.0,       0,   -331.0,    111.0,   126.,    -94
2000-06-25, 251.50,  252.05,    132801.0,  -263.0,       0,   -133.0,    111.0,   115.,     93
2000-06-26, 251.50,  252.03,    132538.0,  -263.0,       0,   -133.0,    111.0,   122.,    100
2000-06-27, 251.50,  252.07,    133064.0,   526.0,   265.0,        0,    111.0,   118.,    494
2000-06-28, 251.50,  252.10,    133458.0,   394.0,   199.0,        0,    111.0,   106.,    416
2000-06-29, 251.50,  252.18,    134509.0,  1051.0,   530.0,        0,    111.0,   104.,    745
2000-06-30, 251.50,  252.20,    134772.0,   263.0,   133.0,        0,    111.0,   112.,    356
2000-07-01, 251.50,  252.19,    134640.0,  -132.0,       0,    -67.0,    111.0,    83.,    127
2000-07-02, 251.50,  252.14,    133983.0,  -657.0,       0,   -331.0,    111.0,   120.,   -100
2000-07-03, 251.50,  252.13,    133852.0,  -131.0,       0,    -66.0,    111.0,   104.,    149
2000-07-04, 251.50,  252.13,    133852.0,     0.0,     0.0,        0,    111.0,   101.,    212
2000-07-05, 251.50,  252.07,    133064.0,  -788.0,       0,   -397.0,    111.0,   102.,   -184
2000-07-06, 251.50,  252.05,    132801.0,  -263.0,       0,   -133.0,    111.0,   101.,     79
2000-07-07, 251.50,  252.04,    132670.0,  -131.0,       0,    -66.0,    111.0,    98.,    143
2000-07-08, 251.50,  251.98,    131896.0,  -774.0,       0,   -390.0,    111.0,   123.,   -156
2000-07-09, 251.50,  251.96,    131648.0,  -248.0,       0,   -125.0,    111.0,    70.,     56
2000-07-10, 251.50,  251.93,    131275.0,  -373.0,       0,   -188.0,    111.0,   109.,     32
2000-07-11, 251.50,  251.88,    130655.0,  -620.0,       0,   -313.0,    111.0,   111.,    -91
2000-07-12, 251.50,  251.96,    131648.0,   993.0,   501.0,        0,    111.0,   114.,    726
